Date,USD/EUR,USD/JPY,USD/CZK,USD/GBP,USD/AUD,USD/BRL,USD/CNY,USD/ZAR,USD/CAD,USD/MXN,USD/ARS,USD/CHF,USD/INR,USD/VND,USD/ZMW,USD/IDR,USD/IQD,USD/IRR,Date.year,Date.month,Date.day-of-month,Date.day-of-week
1996-03-05,,105.15,,0.6546,1.3171,0.9832,8.321,3.8755,1.3705,7.5833,0.9999,1.2032,34.05,11011.0,,2315.19,105.145,1584.0,1996,3,5,2
1996-03-04,,105.19,,0.654,1.3135,0.9835,8.3208,3.9025,1.3716,7.571,0.9999,1.2004,34.421,11011.0,,2313.5,105.185,1584.0,1996,3,4,1
1996-03-01,,105.49,,0.6546,1.3101,0.9837,8.3211,3.895,1.3691,7.586,0.9999,1.2049,34.425,11012.5,,2314.125,105.485,1584.0,1996,3,1,5
1996-02-29,,104.81,,0.6529,1.3092,0.984,8.3211,3.8568,1.3718,7.6225,0.9996,1.1982,35.005,11012.5,,2316.625,104.81,1584.0,1996,2,29,4
1996-02-28,,104.34,,0.6501,1.3157,0.9834,8.3207,3.8105,1.3752,7.5535,0.9999,1.1879,35.2225,11012.5,,2318.5,104.335,1584.0,1996,2,28,3
1996-02-27,,104.23,,0.6492,1.318,0.9834,8.3196,3.8275,1.374,7.5395,0.9999,1.181,35.73,11012.5,,2330.25,104.23,1584.0,1996,2,27,2
1996-02-26,,104.37,,0.6493,1.3192,0.9831,8.3169,3.8485,1.376,7.5485,1.0,1.176,36.1287,11012.5,,2321.615,104.365,1584.0,1996,2,26,1
1996-02-23,,104.96,,0.6498,1.3238,0.9817,8.3152,3.8575,1.3766,7.5275,0.9999,1.1814,36.5512,11012.5,,2308.0,104.96,1584.0,1996,2,23,5
1996-02-22,,105.14,,0.6484,1.3267,0.9819,8.3152,3.9275,1.3755,7.541,0.9996,1.1836,36.6175,11012.5,,2306.5,105.135,1584.0,1996,2,22,4
1996-02-21,,105.27,,0.648,1.3303,0.983,8.3152,3.965,1.3798,7.535,1.0,1.1846,36.56,11012.5,,2310.25,105.265,1584.0,1996,2,21,3
1996-02-20,,105.84,,0.6479,1.3241,0.9843,8.3152,3.86,1.3823,7.5725,0.9999,1.1832,36.56,11012.5,,2302.0,105.835,1584.0,1996,2,20,2
1996-02-19,,104.9,,0.6457,1.3247,0.9843,8.3152,3.86,1.3851,7.5425,0.9999,1.1769,36.645,11012.5,,2303.0,104.895,1584.0,1996,2,19,1
1996-02-16,,105.43,,0.6487,1.3238,0.9828,8.3136,3.7035,1.3815,7.5475,0.9999,1.195,36.5775,11012.5,,2299.125,105.43,1584.0,1996,2,16,5
1996-02-15,,105.86,,0.6498,1.3241,0.9837,8.3112,3.6553,1.379,7.5055,0.9995,1.196,36.675,11012.5,,2296.25,105.855,1584.0,1996,2,15,4
1996-02-14,,106.76,,0.6498,1.3247,0.9807,8.3102,3.6458,1.3777,7.5215,0.9999,1.1997,36.5925,11012.5,,2293.435,106.76,1584.0,1996,2,14,3
1996-02-13,,106.86,,0.6523,1.3257,0.9801,8.3098,3.6476,1.3726,7.56,0.9999,1.2039,36.9575,11012.5,,2293.35,106.86,1584.0,1996,2,13,2
1996-02-12,,106.71,,0.6532,1.3233,0.9783,8.3092,3.6487,1.3717,7.521,0.9999,1.2025,36.9825,11012.5,,2293.2,106.71,1584.0,1996,2,12,1
1996-02-09,,106.86,,0.652,1.323,0.9783,8.3094,3.6458,1.3723,7.4903,0.9999,1.2071,36.985,11012.5,,2293.125,106.86,1584.0,1996,2,9,5
1996-02-08,,106.85,,0.6514,1.3199,0.9783,8.31,3.6466,1.368,7.4785,0.9996,1.2069,37.29,11012.5,,2291.75,106.845,1584.0,1996,2,8,4
1996-02-07,,105.81,,0.6505,1.3284,0.9782,8.3111,3.644,1.3672,7.47,0.9999,1.207,37.61,11012.5,,2291.19,105.81,1584.0,1996,2,7,3
1996-02-06,,105.26,,0.6499,1.3253,0.9782,8.312,3.6428,1.375,7.47,0.9999,1.1984,37.86,11012.5,,2291.375,105.255,1584.0,1996,2,6,2
1996-02-05,,105.37,,0.6534,1.3233,0.9781,8.3131,3.6469,1.3773,7.405,0.9999,1.205,36.97,11012.5,,2291.375,105.365,1584.0,1996,2,5,1
1996-02-02,,106.72,,0.6582,1.3249,0.9782,8.3127,3.6508,1.3742,7.41,0.9999,1.219,36.6975,11012.5,,2291.04,106.72,1584.0,1996,2,2,5
1996-02-01,,106.98,,0.6605,1.3403,0.9781,8.3132,3.6514,1.3744,7.4025,0.9996,1.214,36.57,11012.5,,2291.75,106.98,1584.0,1996,2,1,4
1996-01-31,,107.02,,0.6634,1.3424,0.978,8.3138,3.6523,1.3776,7.4018,1.0,1.2125,36.445,11012.5,,2291.125,107.015,1584.0,1996,1,31,3
1996-01-30,,106.96,,0.6641,1.3478,0.9782,8.3147,3.6528,1.3783,7.358,1.0,1.2092,36.005,11012.5,,2291.5,106.955,1584.0,1996,1,30,2
1996-01-29,,106.64,,0.6646,1.3514,0.9784,8.315,3.655,1.3794,7.3825,0.9999,1.2106,35.975,11012.5,,2292.125,106.64,1584.0,1996,1,29,1
1996-01-26,,106.71,,0.6647,1.3546,0.9782,8.3157,3.6537,1.3817,7.4275,0.9999,1.2025,35.945,11012.5,,2292.375,106.71,1584.0,1996,1,26,5
1996-01-25,,106.81,,0.66,1.3575,0.9767,8.3167,3.6478,1.3762,7.3825,0.9995,1.1872,35.94,11012.5,,2291.5,106.81,1584.0,1996,1,25,4
1996-01-24,,106.74,,0.6621,1.3586,0.9766,8.3163,3.6503,1.3691,7.4245,0.9999,1.1922,35.835,11012.5,,2290.925,106.74,1584.0,1996,1,24,3
1996-01-23,,105.68,,0.6605,1.3627,0.9761,8.317,3.646,1.3695,7.3713,0.9999,1.1858,35.8125,11012.5,,2290.125,105.68,1584.0,1996,1,23,2
1996-01-22,,105.87,,0.6617,1.3628,0.9741,8.3174,3.6503,1.3691,7.331,0.9999,1.1926,35.8435,11012.5,,2289.325,105.865,1584.0,1996,1,22,1
1996-01-19,,105.44,,0.6614,1.3564,0.9726,8.3178,3.6483,1.3638,7.4225,0.9999,1.192,35.9,11012.5,,2289.5,105.44,1584.0,1996,1,19,5
1996-01-18,,105.31,,0.6565,1.3512,0.9725,8.3191,3.6458,1.3638,7.471,0.9997,1.1868,35.8885,11012.5,,2289.125,105.305,1584.0,1996,1,18,4
1996-01-17,,105.66,,0.6522,1.3485,0.9723,8.3202,3.6451,1.3685,7.4975,1.0,1.1817,35.88,11013.5,,2288.625,105.66,1584.0,1996,1,17,3
1996-01-16,,105.7,,0.6487,1.3438,0.9722,8.3204,3.6416,1.3657,7.5235,0.9999,1.1722,35.873,11013.5,,2288.92,105.7,1584.0,1996,1,16,2
1996-01-15,,105.2,,0.6469,1.3456,0.9721,8.3206,3.6348,1.3637,7.515,0.9999,1.1646,35.82,11012.0,,2290.215,105.195,1584.0,1996,1,15,1
1996-01-12,,105.19,,0.6477,1.3441,0.9729,8.3204,3.6312,1.3624,7.4775,0.9999,1.1634,35.7993,11012.0,,2292.445,105.19,1584.0,1996,1,12,5
1996-01-11,,104.65,,0.6477,1.3401,0.9727,8.3204,3.6277,1.3651,7.5243,0.9995,1.1582,35.81,11011.5,,2293.125,104.645,1584.0,1996,1,11,4
1996-01-10,,104.79,,0.6467,1.3426,0.9722,8.3208,3.6258,1.3636,7.52,0.9999,1.1629,35.79,11011.5,,2291.47,104.785,1584.0,1996,1,10,3
1996-01-09,,105.14,,0.6455,1.3409,0.9721,8.3214,3.6322,1.3622,7.48,1.0,1.1675,35.845,11011.0,,2294.375,105.14,1584.0,1996,1,9,2
1996-01-08,,105.41,,0.645,1.3394,0.9722,8.3215,3.6313,1.3605,7.535,0.9999,1.1623,35.5525,11011.5,,2290.5,105.41,1584.0,1996,1,8,1
1996-01-05,,104.96,,0.645,1.3482,0.9722,8.3204,3.628,1.3578,7.57,0.9999,1.1633,35.3875,11011.5,,2288.0,104.955,1584.0,1996,1,5,5
1996-01-04,,105.76,,0.6454,1.342,0.9724,8.3203,3.6295,1.3539,7.56,0.9996,1.1686,35.281,11011.5,,2287.875,105.76,1584.0,1996,1,4,4
1996-01-03,,104.44,,0.6443,1.3382,0.9725,8.3191,3.6354,1.3541,7.575,0.9999,1.1584,35.2325,11011.5,,2284.0,104.435,1584.0,1996,1,3,3
1996-01-02,,103.74,,0.6455,1.3446,0.9721,8.318,3.6438,1.3588,7.6875,0.9999,1.1529,35.22,11011.0,,2283.5,103.74,1584.0,1996,1,2,2
1996-01-01,,103.43,,0.6462,1.3457,0.972,8.3174,3.6455,1.364,7.695,1.0002,1.1538,35.1825,11011.0,,2286.5,103.4325,1584.0,1996,1,1,1
1995-12-29,,103.02,,0.6456,1.342,0.972,8.3174,3.6488,1.3638,7.705,1.0002,1.1513,35.18,11011.0,,2287.0,2500.0,1584.0,1995,12,29,5
1995-12-28,,102.61,,0.6426,1.3413,0.9722,8.3179,3.6511,1.3603,7.685,1.0,1.153,35.125,11011.0,,2291.5,2500.0,1584.0,1995,12,28,4
1995-12-27,,102.69,,0.643,1.3434,0.9696,8.3179,3.6642,1.3594,7.6368,0.9992,1.1548,35.085,11011.0,,2287.54,2500.0,1584.0,1995,12,27,3
1995-12-26,,102.39,,0.6408,1.3489,0.9696,8.3179,3.6642,1.3604,7.59,1.0,1.153,34.97,11011.0,,2287.54,2500.0,1584.0,1995,12,26,2
1995-12-25,,102.32,,0.6489,1.35,0.9696,8.3174,3.6642,1.3643,7.575,1.0,1.1633,34.97,11011.0,,2287.54,102.315,1584.0,1995,12,25,1
1995-12-22,,102.44,,0.6493,1.35,0.9696,8.3174,3.6642,1.3643,7.555,1.0,1.1633,34.9825,11011.0,,2287.54,102.44,1584.0,1995,12,22,5
1995-12-21,,101.89,,0.6499,1.3484,0.9694,8.3173,3.6643,1.3623,7.5705,0.9994,1.157,34.9735,11011.0,,2288.64,101.885,1584.0,1995,12,21,4
1995-12-20,,101.97,,0.6497,1.3487,0.9682,8.3174,3.6681,1.3697,7.54,0.9999,1.1581,34.9885,11011.0,,2285.25,101.97,1584.0,1995,12,20,3
1995-12-19,,101.64,,0.6487,1.3491,0.9671,8.3176,3.6664,1.3775,7.6775,0.9999,1.1506,34.9875,11011.0,,2287.5,101.635,1584.0,1995,12,19,2
1995-12-18,,101.81,,0.6499,1.3497,0.9677,8.318,3.667,1.376,7.7475,0.9999,1.1546,34.975,11011.0,,2285.94,101.805,1584.0,1995,12,18,1
1995-12-15,,101.9,,0.6493,1.3506,0.9673,8.3171,3.6668,1.3744,7.765,1.0,1.1642,34.9675,11011.0,,2285.75,2500.0,1584.0,1995,12,15,5
1995-12-14,,101.68,,0.6509,1.3495,0.9668,8.3154,3.6688,1.3743,7.8025,0.9997,1.1745,34.9635,11011.0,,2285.525,2500.0,1584.0,1995,12,14,4
1995-12-13,,101.69,,0.6528,1.3459,0.9666,8.3146,3.6693,1.3758,7.7715,1.0,1.177,34.931,11011.0,,2283.45,2500.0,1584.0,1995,12,13,3
1995-12-12,,101.58,,0.652,1.3508,0.9663,8.3148,3.6685,1.3779,7.745,1.0,1.1734,34.8775,11011.0,,2284.5,2500.0,1584.0,1995,12,12,2
1995-12-11,,101.05,,0.6521,1.3569,0.9663,8.3147,3.668,1.3803,7.7475,0.9999,1.167,34.85,11011.0,,2287.125,2500.0,1584.0,1995,12,11,1
1995-12-08,,101.34,,0.6535,1.355,0.9662,8.3138,3.6683,1.3729,7.755,1.0,1.1712,34.8775,11011.0,,2288.6,2500.0,1584.0,1995,12,8,5
1995-12-07,,101.35,,0.6504,1.3509,0.9662,8.3135,3.6691,1.367,7.7075,1.0,1.1675,34.8425,11011.0,,2287.5,2500.0,1584.0,1995,12,7,4
1995-12-06,,101.42,,0.649,1.3488,0.9663,8.3133,3.6685,1.365,7.6625,1.0,1.1675,34.8385,11010.0,,2284.875,2500.0,1584.0,1995,12,6,3
1995-12-05,,101.33,,0.6487,1.3552,0.9662,8.3132,3.6653,1.3668,7.6638,0.9999,1.166,34.8835,11010.0,,2283.625,2500.0,1584.0,1995,12,5,2
1995-12-04,,101.09,,0.6514,1.3526,0.9662,8.3131,3.6611,1.3661,7.595,1.0,1.1662,34.91,11010.0,,2284.325,2500.0,1584.0,1995,12,4,1
1995-12-01,,101.55,,0.654,1.3483,0.9662,8.3127,3.6694,1.3651,7.57,0.9999,1.177,34.9225,11010.0,,2285.125,101.55,1584.0,1995,12,1,5
1995-11-30,,101.56,,0.6518,1.3409,0.9661,8.3116,3.6635,1.358,7.525,0.9996,1.1662,34.935,11010.0,,2283.9,101.555,1584.0,1995,11,30,4
1995-11-29,,101.47,,0.6519,1.3352,0.9643,8.3116,3.6618,1.3585,7.4738,0.9999,1.1628,34.9075,11010.0,,2282.95,2600.0,1584.0,1995,11,29,3
1995-11-28,,101.32,,0.6451,1.3397,0.9642,8.3116,3.6615,1.3552,7.645,1.0,1.1565,34.936,11010.0,,2282.565,2600.0,1584.0,1995,11,28,2
1995-11-27,,101.6,,0.6421,1.3509,0.9645,8.3114,3.6588,1.3524,7.665,1.0,1.149,34.9,11010.0,,2284.0,2600.0,1584.0,1995,11,27,1
1995-11-24,,101.06,,0.6397,1.3525,0.9651,8.3122,3.6521,1.3537,7.6625,1.0,1.1389,34.86,11010.0,,2284.09,2600.0,1584.0,1995,11,24,5
1995-11-23,,100.72,,0.6397,1.3529,0.9642,8.3126,3.6516,1.3533,7.63,0.9996,1.1385,34.8385,11010.0,,2284.09,2600.0,1584.0,1995,11,23,4
1995-11-22,,101.45,,0.6432,1.3422,0.9641,8.3128,3.6463,1.3538,7.725,0.9999,1.137,34.835,11010.0,,2284.09,2600.0,1584.0,1995,11,22,3
1995-11-21,,101.47,,0.6432,1.3422,0.9641,8.3129,3.6463,1.3517,7.7,0.9998,1.1384,34.82,11010.0,,2284.09,2600.0,1584.0,1995,11,21,2
1995-11-20,,101.98,,0.6472,1.3447,0.9621,8.313,3.6533,1.3512,7.6925,1.0,1.1423,34.8,11010.0,,2284.44,2600.0,1584.0,1995,11,20,1
1995-11-17,,101.94,,0.6427,1.3498,0.9616,8.3132,3.6483,1.3538,7.715,0.9999,1.136,34.86,11008.5,,2286.065,2600.0,1584.0,1995,11,17,5
1995-11-16,,101.71,,0.6416,1.3531,0.9624,8.3135,3.6444,1.3544,7.7825,0.9996,1.1387,34.78,11008.5,,2287.565,2600.0,1584.0,1995,11,16,4
1995-11-15,,101.07,,0.6409,1.3563,0.9623,8.3131,3.6385,1.3553,7.915,1.0,1.1331,34.66,11008.5,,2286.5,2600.0,1584.0,1995,11,15,3
1995-11-14,,101.7,,0.6415,1.351,0.9625,8.3136,3.6416,1.3533,8.025,1.0,1.1429,34.5925,11008.5,,2284.5,2600.0,1584.0,1995,11,14,2
1995-11-13,,100.69,,0.6387,1.3546,0.9615,8.3139,3.636,1.3505,7.785,1.0,1.1347,34.58,11008.5,,2280.0,2600.0,1584.0,1995,11,13,1
1995-11-10,,100.6,,0.6344,1.3542,0.9614,8.314,3.6346,1.3518,7.6175,1.0,1.1363,34.59,11008.5,,2283.625,100.6,1584.0,1995,11,10,5
1995-11-09,,102.11,,0.6335,1.3482,0.9614,8.3146,3.64,1.3546,8.0,0.9996,1.1473,34.58,11008.0,,2282.5,0.6,1584.0,1995,11,9,4
1995-11-08,,102.48,,0.6325,1.332,0.9614,8.3148,3.6392,1.3578,7.665,1.0,1.1394,34.735,11008.0,,2277.25,0.6,1584.0,1995,11,8,3
1995-11-07,,103.09,,0.6334,1.3298,0.9614,8.3149,3.6393,1.357,7.48,1.0,1.1395,34.685,11008.0,,2275.5,0.6,1584.0,1995,11,7,2
1995-11-06,,103.25,,0.6325,1.3224,0.9618,8.3147,3.6423,1.3506,7.37,1.0,1.1351,34.81,11006.0,,2280.675,0.6,1584.0,1995,11,6,1
1995-11-03,,103.84,,0.6336,1.3197,0.9623,8.3147,3.6483,1.345,7.45,1.0,1.143,34.626,11006.0,,2280.5,0.6,1584.0,1995,11,3,5
1995-11-02,,103.62,,0.6328,1.3188,0.9623,8.3148,3.6469,1.349,7.31,0.9997,1.1426,34.615,11006.0,,2276.875,0.6,1584.0,1995,11,2,4
1995-11-01,,102.59,,0.6334,1.3152,0.9627,8.3146,3.6467,1.3465,7.285,1.0,1.1372,34.31,11006.0,,2272.9,0.6,1584.0,1995,11,1,3
1995-10-31,,102.0,,0.6342,1.3173,0.9615,8.3149,3.6473,1.3422,7.1,1.0,1.1393,34.605,11006.0,,2267.875,0.6,1584.0,1995,10,31,2
1995-10-30,,101.79,,0.6346,1.3171,0.9612,8.3149,3.6483,1.3617,6.915,1.0,1.1384,35.485,11006.0,,2269.5,0.6,1584.0,1995,10,30,1
1995-10-27,,101.29,,0.6324,1.3247,0.9621,8.3144,3.6352,1.3686,7.125,1.0,1.1295,35.57,11008.0,,2276.5,0.6,1584.0,1995,10,27,5
1995-10-26,,101.41,,0.634,1.3234,0.9614,8.3143,3.6363,1.3672,7.1,0.9998,1.1344,35.62,11008.0,,2268.375,0.6,1584.0,1995,10,26,4
1995-10-25,,100.95,,0.6331,1.335,0.9612,8.3137,3.6373,1.3668,6.785,1.0,1.1361,35.55,11008.0,,2267.25,0.6,1584.0,1995,10,25,3
1995-10-24,,100.12,,0.6329,1.3348,0.9612,8.3136,3.6358,1.3708,6.7558,1.0,1.1284,35.42,11008.0,,2271.0,0.6,1584.0,1995,10,24,2
1995-10-23,,99.82,,0.6333,1.3366,0.9611,8.3139,3.6368,1.3674,6.705,1.0,1.1314,35.4125,11008.0,,2269.0,0.6,1584.0,1995,10,23,1
1995-10-20,,100.54,,0.6355,1.331,,8.3144,3.6478,1.3479,6.74,1.0,1.1478,35.4,11047.0,,2267.25,0.6,1584.0,1995,10,20,5
1995-10-19,,100.71,,0.6363,1.3226,,8.3142,3.6518,1.3385,6.74,1.0,1.154,34.865,11047.0,,2263.75,0.6,1584.0,1995,10,19,4
1995-10-18,,100.1,,0.6362,1.328,,8.3141,3.6506,1.3392,6.74,1.0,1.1471,34.8363,11047.0,,2261.9,0.6,1584.0,1995,10,18,3
1995-10-17,,100.44,,0.6359,1.3199,,8.3148,3.6548,1.3379,6.74,1.0,1.1518,34.61,11047.0,,2263.25,0.6,1584.0,1995,10,17,2
1995-10-16,,100.54,,0.6347,1.3197,,8.3148,3.6548,1.3375,6.74,1.0,1.1497,34.4725,11047.0,,2263.125,0.6,1584.0,1995,10,16,1
1995-10-13,,100.4,,0.6358,1.3164,,8.3142,3.6563,1.3377,5.8375,1.0,1.1555,34.015,11047.0,,2263.35,0.6,1584.0,1995,10,13,5
1995-10-12,,100.34,,0.636,1.3142,,8.3144,3.658,1.3389,5.8375,1.0,1.1546,33.9125,11047.0,,2263.375,0.6,1584.0,1995,10,12,4
1995-10-11,,100.94,,0.6351,1.3094,,8.315,3.6511,1.3365,5.8375,1.0,1.152,33.8745,11047.0,,2262.125,0.6,1584.0,1995,10,11,3
1995-10-10,,100.63,,0.6333,1.3165,,8.3158,3.6533,1.3371,5.8375,1.0,1.149,33.885,11047.0,,2264.85,0.6,1584.0,1995,10,10,2
1995-10-09,,100.32,,0.6309,1.3088,,8.3167,3.6535,1.3339,5.8375,1.0,1.1401,33.875,11047.0,,2265.625,0.6,1584.0,1995,10,9,1
1995-10-06,,100.19,,0.6314,1.3146,,8.3174,3.6637,1.3327,5.8375,1.0,1.143,33.905,11047.0,,2267.25,0.6,1584.0,1995,10,6,5
1995-10-05,,100.53,,0.6314,1.3149,,8.318,3.6643,1.3362,5.8375,1.0,1.151,33.8475,11047.0,,2267.015,0.6,1584.0,1995,10,5,4
1995-10-04,,101.1,,0.6325,1.306,,8.3185,3.6621,1.3318,5.8375,1.0,1.1548,33.855,11047.0,,2266.61,0.6,1584.0,1995,10,4,3
1995-10-03,,100.69,,0.6296,1.3064,,8.3185,3.6643,1.3306,5.8375,1.0,1.1532,33.87,11047.0,,2266.875,0.6,1584.0,1995,10,3,2
1995-10-02,,100.32,,0.6305,1.3132,,8.3185,3.6558,1.3385,5.8375,1.0,1.1551,33.8275,11047.0,,2267.125,0.6,1584.0,1995,10,2,1
1995-09-29,,98.45,,0.6324,1.3245,,8.3185,3.6476,1.3468,5.8375,1.0,1.145,33.97,11047.0,,2265.0,0.6,1584.0,1995,9,29,5
1995-09-28,,99.76,,0.633,1.3283,,8.3189,3.6464,1.3514,5.8375,1.0,1.1471,33.995,11047.0,,2266.325,0.6,1584.0,1995,9,28,4
1995-09-27,,100.44,,0.6375,1.3348,,8.319,3.6475,1.3483,5.8375,1.0,1.1575,33.9325,11047.0,,2265.5,0.6,1584.0,1995,9,27,3
1995-09-26,,100.64,,0.6374,1.3336,,8.3192,3.6573,1.3461,5.8375,1.0,1.1624,33.96,11047.0,,2268.22,0.6,1584.0,1995,9,26,2
1995-09-25,,99.82,,0.6362,1.3345,,8.3191,3.6533,1.3459,5.8375,1.0,1.1485,33.9375,11047.0,,2270.95,0.6,1584.0,1995,9,25,1
1995-09-22,,99.42,,0.6332,1.3353,,8.3194,3.6488,1.3518,5.8375,1.0,1.1427,33.835,11047.0,,2268.5,0.6,1584.0,1995,9,22,5
1995-09-21,,100.66,,0.6393,1.3241,,8.3194,3.6613,1.3565,5.8375,1.0,1.1585,33.845,11047.0,,2268.24,0.6,1584.0,1995,9,21,4
1995-09-20,,103.65,,0.6456,1.32,,8.3198,3.6743,1.3604,5.8375,1.0,1.1939,33.791,11047.0,,2271.0,0.6,1584.0,1995,9,20,3
1995-09-19,,104.09,,0.6471,1.3171,,8.3192,3.6758,1.3607,5.8375,1.0,1.2064,33.86,11047.0,,2274.5,0.6,1584.0,1995,9,19,2
1995-09-18,,103.66,,0.6467,1.3225,,8.3197,3.6758,1.3632,5.8375,1.0,1.2081,33.815,11047.0,,2275.75,0.6,1584.0,1995,9,18,1
1995-09-15,,103.61,,0.6459,1.3145,,8.3194,3.6743,1.3658,5.8375,1.0,1.2136,33.95,11047.0,,2276.0,0.6,1584.0,1995,9,15,5
1995-09-14,,102.72,,0.6459,1.3137,,8.319,3.6723,1.3693,5.8375,1.0,1.213,33.2125,11047.0,,2277.95,0.6,1584.0,1995,9,14,4
1995-09-13,,102.16,,0.6449,1.3089,,8.3184,3.6643,1.354,5.8375,1.0,1.2132,32.86,11047.0,,2275.69,0.6,1584.0,1995,9,13,3
1995-09-12,,100.72,,0.6439,1.318,,8.318,3.6623,1.3463,5.8375,1.0,1.207,32.605,11047.0,,2279.075,0.6,1584.0,1995,9,12,2
1995-09-11,,99.38,,0.6449,1.3294,,8.3177,3.6623,1.3426,5.8375,1.0,1.205,32.435,11047.0,,2276.75,0.6,1584.0,1995,9,11,1
1995-09-08,,99.81,,0.6466,1.3285,,8.3171,3.6673,1.3431,5.8375,1.0,1.221,32.2325,11047.0,,2277.25,0.6,1584.0,1995,9,8,5
1995-09-07,,98.65,,0.645,1.3306,,8.3175,3.6638,1.3384,5.8375,1.0,1.2138,32.21,11047.0,,2273.125,0.6,1584.0,1995,9,7,4
1995-09-06,,98.9,,0.6451,1.3306,,8.3178,3.6636,1.338,5.8375,1.0,1.2134,32.3175,11047.0,,2275.125,0.6,1584.0,1995,9,6,3
1995-09-05,,97.92,,0.6431,1.3315,,8.3181,3.6603,1.342,5.8375,1.0,1.2023,32.135,11047.0,,2271.125,0.6,1584.0,1995,9,5,2
1995-09-04,,97.23,,0.642,1.3331,,8.3186,3.6581,1.3439,5.8375,1.0,1.1955,31.9285,11047.0,,2267.0,0.6,1584.0,1995,9,4,1
1995-09-01,,97.6,,0.6444,1.3334,,8.3192,3.6582,1.3434,5.8375,1.0,1.2028,31.9,11047.0,,2267.125,0.6,1584.0,1995,9,1,5
1995-08-31,,97.62,,0.6446,1.3287,,8.3198,3.6568,1.3428,5.8375,1.0,1.2045,31.8325,11047.0,,2266.75,0.6,1584.0,1995,8,31,4
1995-08-30,,98.81,,0.6476,1.3268,,8.3193,3.6608,1.3394,5.8375,1.0,1.2155,31.9325,11047.0,,2264.5,0.6,1584.0,1995,8,30,3
1995-08-29,,97.49,,0.6463,1.3348,,8.3182,3.6609,1.3402,5.8375,1.0,1.2104,31.8288,11047.0,,2259.875,0.6,1584.0,1995,8,29,2
1995-08-28,,96.53,,0.6445,1.3451,,8.3165,3.657,1.3434,5.8375,1.0,1.2056,31.781,11047.0,,2254.0,0.6,1584.0,1995,8,28,1
1995-08-25,,96.68,,0.6483,1.3455,,8.3153,3.66,1.3465,5.8375,1.0,1.2186,31.815,11047.0,,2269.0,0.6,1584.0,1995,8,25,5
1995-08-24,,96.61,,0.6483,1.3508,,8.3148,3.6603,1.3573,5.8375,1.0,1.2269,31.67,11047.0,,2282.0,0.6,1584.0,1995,8,24,4
1995-08-23,,96.64,,0.6502,1.3502,,8.3133,3.6568,1.3575,5.8375,1.0,1.2274,31.631,11047.0,,2274.5,0.6,1584.0,1995,8,23,3
1995-08-22,,96.79,,0.6512,1.3534,,8.3125,3.6606,1.3576,5.8375,1.0,1.2314,31.641,11047.0,,2273.0,0.6,1584.0,1995,8,22,2
1995-08-21,,96.84,,0.6486,1.3559,,8.3122,3.6566,1.3591,5.8375,1.0,1.2209,31.595,11047.0,,2268.75,0.6,1584.0,1995,8,21,1
1995-08-18,,97.38,,0.6477,1.3592,,8.3117,3.6563,1.3589,5.8375,1.0,1.2234,31.5905,11047.0,,2251.5,0.6,1584.0,1995,8,18,5
1995-08-17,,98.02,,0.6487,1.3646,,8.3106,3.6541,1.3593,5.8375,1.0,1.2301,31.5875,11047.0,,2251.5,0.6,1584.0,1995,8,17,4
1995-08-16,,97.86,,0.6444,1.3632,,8.3094,3.6593,1.3587,5.8375,1.0,1.2279,31.5875,11047.0,,2245.0,0.6,1584.0,1995,8,16,3
1995-08-15,,95.18,,0.6382,1.3547,,8.3057,3.6493,1.3599,5.8375,1.0,1.2062,31.41,11047.0,,2240.0,0.6,1584.0,1995,8,15,2
1995-08-14,,93.54,,0.6345,1.3482,,8.3038,3.6338,1.3618,5.8375,1.0,1.1943,31.485,11047.0,,2239.35,0.6,1584.0,1995,8,14,1
1995-08-11,,93.64,,0.6317,1.3449,,8.3025,3.6328,1.3584,5.8375,1.0,1.1896,31.46,11047.0,,2238.975,0.6,1584.0,1995,8,11,5
1995-08-10,,92.25,,0.626,1.3502,,8.3023,3.6073,1.3587,5.8375,1.0,1.1695,31.41,11047.0,,2238.75,0.6,1584.0,1995,8,10,4
1995-08-09,,91.57,,0.6249,1.3472,,8.3016,3.6068,1.3592,5.8375,1.0,1.1664,31.5175,11047.0,,2237.5,0.6,1584.0,1995,8,9,3
1995-08-08,,91.49,,0.6248,1.3442,,8.3014,3.6113,1.3562,5.8375,1.0,1.1675,31.436,11047.0,,2237.85,0.6,1584.0,1995,8,8,2
1995-08-07,,91.11,,0.6232,1.3482,,8.3,3.6098,1.3563,5.8375,1.0,1.1581,31.421,11047.0,,2237.075,0.6,1584.0,1995,8,7,1
1995-08-04,,91.04,,0.6237,1.3564,,8.3002,3.6168,1.3563,5.8375,1.0,1.153,31.416,11047.0,,2237.0,0.6,1584.0,1995,8,4,5
1995-08-03,,90.57,,0.6236,1.3526,,8.3004,3.6175,1.3587,5.8375,1.0,1.1534,31.411,11047.0,,2237.525,0.6,1584.0,1995,8,3,4
1995-08-02,,89.94,,0.6239,1.3493,,8.3002,3.6113,1.3594,5.8375,1.0,1.1484,31.4065,11047.0,,2236.4,0.6,1584.0,1995,8,2,3
1995-08-01,,88.27,,0.6258,1.35,,8.3,3.6158,1.3657,5.8375,1.0,1.148,31.406,11047.0,,2235.025,0.6,1584.0,1995,8,1,2
